349,Virginia,239.45,0.66,0.59,0.54,"Water - Spring Water, 355 Ml",0.65
350,California,223.95,0.74,0.97,1.0,"Apple - Delicious, Golden",0.25
351,Maryland,140.24,0.45,0.16,0.01,Lid Coffee Cup 8oz Blk,0.23
352,California,915.25,0.49,0.99,0.96,Quinoa,0.38
353,Texas,211.5,0.04,0.69,0.77,Ham - Cooked Italian,0.39
354,Connecticut,133.34,0.4,0.8,0.42,Rhubarb,0.45
355,Virginia,285.85,0.6,0.95,0.14,Lobster - Cooked,0.23
356,California,425.24,0.32,0.7,0.91,Shichimi Togarashi Peppeers,0.26
357,Ohio,737.39,0.74,0.1,0.92,Cod - Black Whole Fillet,0.68
358,Arizona,337.61,0.99,0.88,0.15,Foil Wrap,0.95
359,Alabama,979.84,0.76,0.29,0.94,Shiratamako - Rice Flour,0.35
360,Virginia,582.53,0.96,0.65,0.26,Mini - Vol Au Vents,0.27
361,Texas,218.96,0.9,0.49,0.8,Lettuce - Boston Bib - Organic,0.36
362,Virginia,967.68,0.66,0.36,0.9,Cheese - Shred Cheddar / Mozza,0.73
363,Ohio,467.23,0.53,0.17,0.17,Wine - Valpolicella Masi,0.16
364,Illinois,400.04,0.6,0.13,0.46,Tobasco Sauce,0.12
365,Montana,276.31,0.74,0.15,0.8,"Pasta - Lasagna, Dry",0.14
366,District of Columbia,926.02,0.7,0.68,0.93,"Tart Shells - Savory, 3",0.26
367,New York,467.85,0.87,0.63,0.56,"Water - Mineral, Carbonated",0.98
368,North Carolina,697.06,0.36,0.06,0.46,Ice Cream Bar - Hageen Daz To,0.09
369,Pennsylvania,749.87,0.92,0.24,0.21,"Pasta - Cappellini, Dry",0.77
370,Alabama,723.06,0.03,0.95,0.49,Cheese - Grie Des Champ,0.53
371,Virginia,199.04,0.1,0.02,0.95,Beef - Short Loin,0.56
372,New York,323.5,0.22,1.0,0.2,Longos - Grilled Salmon With Bbq,0.82
373,Louisiana,614.5,0.04,0.6,0.9,"Beans - Kidney, Red Dry",0.58
374,North Carolina,160.12,0.09,0.57,0.36,Tea - Decaf Lipton,0.48
375,Pennsylvania,337.96,0.37,0.14,0.61,Wine - Stoneliegh Sauvignon,0.1
376,Hawaii,988.44,0.51,0.02,0.56,Wine - Alsace Riesling Reserve,0.29
377,Michigan,212.43,0.52,0.73,0.75,Bread Ww Cluster,0.21
378,Texas,211.95,0.92,0.81,0.48,Ice Cream - Strawberry,0.77
379,Texas,407.66,0.98,0.34,0.12,Gherkin - Sour,0.27
380,California,263.22,0.38,0.06,0.66,Saskatoon Berries - Frozen,0.28
381,Texas,862.49,0.89,0.42,0.72,Muffin Mix - Corn Harvest,0.9
382,Hawaii,414.56,0.5,0.46,0.74,Flower - Dish Garden,0.57
383,Washington,895.85,0.04,0.69,0.55,"Bread - White, Sliced",0.84
384,Maryland,997.87,0.08,0.03,0.47,Cucumber - Pickling Ontario,0.8
385,North Carolina,925.41,0.11,0.93,0.42,Food Colouring - Blue,0.49
386,Texas,146.04,0.05,0.84,0.79,Wine - Alsace Gewurztraminer,0.67
387,Kentucky,795.19,0.36,0.71,0.14,Sprouts - Corn,0.69
388,Maryland,531.33,0.56,0.57,0.38,Coffee Cup 8oz 5338cd,0.6
389,Pennsylvania,466.63,0.46,0.38,0.57,Roe - White Fish,0.72
390,Oklahoma,117.99,0.48,0.27,0.43,Huck Towels White,0.39
391,Washington,226.82,0.33,0.35,0.56,Beef - Montreal Smoked Brisket,0.26
392,New York,688.51,0.2,0.27,0.71,Napkin White - Starched,0.45
393,Pennsylvania,447.34,0.25,0.07,0.14,Thermometer Digital,0.42
394,New York,939.49,0.82,0.21,0.09,Bag - Clear 7 Lb,0.6
395,Texas,221.66,0.32,0.53,0.52,Crackers - Soda / Saltins,0.2
396,New York,450.92,0.17,0.95,0.12,"Juice - Cranberry, 341 Ml",0.64
397,Colorado,188.43,0.23,0.35,0.21,Gatorade - Orange,0.23
398,North Carolina,317.18,0.87,0.01,0.09,Truffle Cups - White Paper,0.75
399,Colorado,938.79,0.05,0.53,0.02,Cheese - Colby,0.68
400,Washington,545.16,0.6,0.01,0.32,Salt - Seasoned,0.54
401,Ohio,814.5,0.69,0.63,0.82,Wine - Peller Estates Late,0.45
402,Missouri,855.37,0.18,0.54,0.67,Magnotta - Bel Paese White,0.73
403,Ohio,326.58,0.04,0.17,0.14,Soup - Campbells Bean Medley,0.43
404,New York,944.14,0.14,0.69,0.7,Squid - U 5,0.57
405,Texas,904.48,0.81,0.15,0.47,Sauce - Plum,0.49
406,Texas,501.85,0.7,0.36,0.97,"Corn - Cream, Canned",0.25
407,South Carolina,834.51,0.65,0.98,0.93,Clams - Canned,0.94
408,New York,973.34,0.33,0.06,0.89,Butcher Twine 4r,0.5
409,Kentucky,152.22,0.62,0.07,0.02,"Juice - Orange, 341 Ml",0.83
410,New York,585.46,0.11,0.76,0.46,Greens Mustard,0.93
411,Kansas,327.02,0.79,0.83,0.2,Piping Jelly - All Colours,0.75
412,New York,643.24,0.76,0.18,0.84,Cake - Box Window 10x10x2.5,0.81
413,Washington,724.36,0.52,0.76,0.79,Cherries - Fresh,0.54
414,Maryland,879.5,0.24,0.24,0.98,Mushroom Morel Fresh,0.72
415,Pennsylvania,671.67,0.67,0.87,0.73,Bacardi Breezer - Strawberry,0.83
416,Alabama,864.68,0.13,0.1,0.95,"Sauce - White, Mix",0.74
417,Minnesota,113.85,0.35,0.46,0.43,Foam Espresso Cup Plain White,0.43
418,Florida,538.86,0.55,0.51,0.53,"Nut - Peanut, Roasted",0.47
419,Colorado,719.43,0.96,0.08,0.26,"Mushroom - Enoki, Dry",0.25
420,Georgia,650.23,0.09,0.07,0.41,Hersey Shakes,0.87
421,Florida,145.08,0.92,0.62,0.56,Muffin Orange Individual,0.21
422,Texas,592.55,0.35,0.29,0.12,Pears - Fiorelle,0.69
423,New York,233.35,0.21,0.58,0.75,Ham - Black Forest,0.21
424,Indiana,262.8,0.26,0.36,0.15,Greens Mustard,0.95
425,District of Columbia,909.71,0.05,0.27,0.99,Tea - Honey Green Tea,0.69
426,Arizona,324.66,0.5,0.96,0.74,"Pork - Back, Long Cut, Boneless",0.75
427,California,968.87,0.39,0.84,0.45,Blackberries,0.94
428,New York,632.58,0.17,0.41,0.97,Table Cloth 62x120 Colour,0.41
429,District of Columbia,701.04,1.0,0.49,0.21,"Stock - Veal, Brown",0.18
430,Virginia,848.93,0.51,0.27,0.16,Flour - All Purpose,0.95
431,Colorado,721.59,0.84,0.48,0.47,"Stock - Chicken, White",0.06
432,Florida,644.8,0.78,0.25,0.31,Water - San Pellegrino,0.92
433,Kansas,114.08,0.88,0.94,0.41,Coffee - 10oz Cup 92961,0.7
434,Kentucky,438.2,0.33,0.34,0.37,Beans - Yellow,0.59
435,Hawaii,428.95,0.73,0.7,0.69,"Pepper - Julienne, Frozen",0.99
436,Georgia,612.52,0.89,0.64,0.93,Pasta - Canelloni,0.41
437,Texas,457.83,0.62,0.88,0.04,Cleaner - Lime Away,0.69
438,Ohio,723.82,0.56,0.31,0.52,"Lemonade - Kiwi, 591 Ml",0.14
439,Kansas,808.53,0.97,0.73,0.55,Truffle Cups - Brown,0.21
440,Oklahoma,532.84,0.01,0.01,0.93,"Wine - Magnotta, Merlot Sr Vqa",0.62
441,California,275.77,0.22,0.39,0.37,"Shrimp - Baby, Warm Water",0.15
442,Texas,291.2,0.2,0.23,0.05,Dragon Fruit,0.32
443,California,688.16,0.64,0.71,0.66,Eggwhite Frozen,0.55
444,Missouri,746.07,0.22,0.38,0.85,Wine - Lou Black Shiraz,0.95
445,Florida,697.74,0.93,0.38,0.39,Chips Potato Salt Vinegar 43g,0.97
446,Nevada,134.07,0.62,0.92,0.82,Table Cloth 144x90 White,0.02
447,Nevada,386.29,0.7,0.12,0.75,"Garlic - Primerba, Paste",0.74
448,Florida,932.62,0.62,0.1,0.45,"Wine - Red, Cabernet Merlot",0.07
449,Colorado,416.74,0.45,0.7,0.09,Ham - Cooked,0.65
450,Nebraska,624.93,0.28,0.36,0.51,Crackers - Water,0.81
451,Kansas,808.6,0.07,0.72,0.36,Veal - Eye Of Round,0.36
452,Georgia,461.66,0.46,0.25,0.38,"Soup - Beef, Base Mix",0.48
453,Oregon,673.33,0.44,1.0,0.35,Onions - White,0.93
454,Tennessee,485.68,0.55,0.64,0.34,Cod - Fillets,0.39
455,Ohio,464.86,0.3,0.83,0.04,Beer - Molson Excel,0.15
456,Kansas,726.32,0.9,0.57,0.6,Bacardi Breezer - Tropical,0.27
457,Florida,248.6,0.26,0.08,0.43,Capers - Ox Eye Daisy,0.2
458,New York,611.07,0.68,0.56,0.06,Wine - Ruffino Chianti Classico,0.18
459,Florida,346.68,0.16,0.9,0.94,Magnotta Bel Paese Red,0.93
460,Florida,416.28,0.0,0.9,0.84,Beer - Sleemans Honey Brown,0.91
461,Connecticut,430.72,0.37,0.44,0.41,"Veal - Leg, Provimi - 50 Lb Max",0.61
462,Missouri,935.12,0.7,0.58,0.02,Bagel - Ched Chs Presliced,0.2
463,Massachusetts,905.36,0.74,0.74,0.55,"Soup - Beef, Base Mix",0.98
464,Texas,912.53,0.61,0.6,0.41,V8 Splash Strawberry Kiwi,0.11
465,Michigan,980.39,0.59,0.37,0.25,Muffin Batt - Blueberry Passion,0.95
466,Minnesota,963.86,0.7,0.18,0.71,Turnip - Mini,0.75
467,Louisiana,878.29,0.09,0.2,0.96,Turkey - Oven Roast Breast,0.94
468,California,313.16,0.21,0.1,0.1,Chicken - Bones,0.0
469,Wisconsin,485.74,0.74,0.55,0.43,"Beef - Ox Tongue, Pickled",0.3
470,Idaho,894.65,0.92,0.95,0.3,Plate Foam Laminated 9in Blk,0.91
471,Utah,439.57,0.78,0.01,0.68,"Stock - Beef, Brown",0.53
472,Louisiana,444.15,0.08,0.89,0.24,Carrots - Mini Red Organic,0.38
473,Georgia,582.12,0.01,0.17,0.67,Clam - Cherrystone,0.37
474,Maryland,299.46,0.44,0.75,0.64,Vinegar - Red Wine,0.92
475,Colorado,724.1,0.7,0.72,0.56,Wine - Remy Pannier Rose,0.77
476,Colorado,227.54,0.34,0.31,0.85,Beets,0.44
477,Tennessee,899.33,0.82,0.41,0.2,Fireball Whisky,0.9
478,West Virginia,947.99,0.96,0.65,0.19,Cheese - Stilton,0.48
479,Georgia,213.97,0.54,1.0,0.81,"Doilies - 12, Paper",0.07
480,Virginia,723.59,0.64,0.76,0.65,Spinach - Packaged,1.0
481,Minnesota,144.07,0.64,0.85,0.69,Appetizer - Sausage Rolls,0.88
482,Texas,835.59,0.38,0.7,0.59,Lumpfish Black,0.97
483,Alaska,713.98,0.26,0.05,0.61,Wine - Blue Nun Qualitatswein,0.72
484,Florida,427.87,0.2,0.66,0.3,Yogurt - Assorted Pack,0.36
485,Illinois,837.84,0.95,0.39,0.06,Tart - Butter Plain Squares,0.47
486,Oklahoma,884.75,0.94,0.33,0.1,Grapefruit - White,0.19
487,Oklahoma,386.22,0.7,0.48,0.23,Mcguinness - Blue Curacao,0.25
488,Georgia,166.21,0.71,0.92,0.3,Syrup - Kahlua Chocolate,0.32
489,California,793.34,0.62,0.39,0.71,Sprouts - Alfalfa,0.37
490,California,621.94,0.01,0.2,0.43,Salami - Genova,0.83
491,Kentucky,908.07,0.34,0.19,0.41,Rye Special Old,0.18
492,Minnesota,404.03,0.52,0.03,0.59,Beef - Rib Eye Aaa,0.37
493,Texas,929.05,0.13,0.7,0.39,"Turnip - White, Organic",0.82
494,Missouri,867.68,0.22,0.04,0.1,Oyster - In Shell,0.0
495,California,220.2,0.98,0.04,0.26,Tea - Earl Grey,0.17
496,Utah,888.11,0.32,0.92,0.01,Cattail Hearts,0.27
497,Massachusetts,912.93,0.43,0.52,0.87,"Lentils - Red, Dry",0.44
498,Texas,318.05,0.21,0.07,0.81,Cake - Cake Sheet Macaroon,0.72
499,Florida,961.96,0.34,0.89,0.37,Savory,0.47
500,New York,290.36,0.75,0.37,0.44,Lemon Tarts,0.27
501,Utah,503.79,0.16,0.24,0.91,Tea - Vanilla Chai,0.39
502,Arizona,797.64,0.43,0.97,0.9,Shrimp - Tiger 21/25,0.32
503,Washington,408.72,0.86,0.1,0.6,Snapple - Iced Tea Peach,0.08
504,Alaska,550.08,0.97,0.68,0.52,Veal - Knuckle,0.99
505,Ohio,326.56,0.96,0.03,0.05,Scallops - In Shell,0.33
506,Oklahoma,836.8,0.62,0.91,0.19,"Lemonade - Kiwi, 591 Ml",0.09
507,Arizona,702.41,0.74,0.79,0.21,Sole - Fillet,0.13
508,Oklahoma,456.87,0.21,0.86,0.8,Onions - Spanish,0.97
509,Pennsylvania,439.75,0.62,0.0,0.88,Wine - Cave Springs Dry Riesling,0.46
510,Illinois,656.86,0.17,0.08,0.02,Baking Soda,0.17
511,Minnesota,280.35,0.23,0.28,0.09,Dried Figs,0.85
512,California,357.96,0.76,0.54,0.77,Extract - Almond,0.6
513,Pennsylvania,290.36,0.73,0.17,0.84,Crackers - Melba Toast,0.28
514,Iowa,833.82,0.92,0.51,0.42,Kumquat,0.56
515,Delaware,216.56,0.5,0.7,0.76,Wine - Chablis 2003 Champs,0.67
516,Texas,714.58,0.51,0.39,0.44,"Beans - Black Bean, Preserved",0.35
517,Texas,774.33,0.45,0.16,0.9,Cleaner - Bleach,0.64
518,Ohio,978.57,0.36,0.49,0.64,Flour - Semolina,0.72
519,Connecticut,882.15,0.41,0.37,0.57,"Beans - Long, Chinese",0.11
520,Missouri,344.5,0.71,0.99,0.68,Salt - Sea,0.4
521,Florida,176.23,0.45,0.32,0.37,Versatainer Nc - 888,0.87
522,Oregon,989.42,0.45,0.65,0.18,Prunes - Pitted,0.6
523,Missouri,305.12,0.57,0.52,0.36,Danishes - Mini Cheese,0.31
524,Missouri,106.32,0.58,0.15,0.05,"Wine - Red, Gallo, Merlot",0.27
525,Pennsylvania,829.49,0.18,0.46,0.53,Macaroons - Two Bite Choc,0.36
526,Tennessee,951.78,0.45,0.83,0.73,Cheese - Cambozola,0.66
527,Arizona,436.78,0.34,0.35,0.47,Corn - On The Cob,0.78
528,Utah,255.36,0.06,0.11,0.26,"Mushroom - Shitake, Dry",0.29
529,Texas,852.63,0.59,0.21,0.26,Food Colouring - Red,0.52
530,Arizona,891.93,0.09,0.89,0.41,Otomegusa Dashi Konbu,0.09
531,Virginia,356.28,0.02,0.45,0.97,"Lamb - Racks, Frenched",0.18
532,Washington,944.39,0.32,0.31,0.59,Pork Loin Bine - In Frenched,0.81
533,Texas,421.63,0.39,0.86,0.04,Lamb Leg - Bone - In Nz,0.95
534,California,243.38,0.54,0.24,0.39,Pants Custom Dry Clean,0.08
535,Maryland,224.97,0.66,0.78,0.34,"Beets - Candy Cane, Organic",0.59
536,Missouri,739.69,0.55,0.17,0.78,Flour Pastry Super Fine,0.46
537,New York,976.4,0.3,0.45,0.26,Beer - Sleemans Honey Brown,0.31
538,Iowa,349.28,0.31,0.22,0.83,Shrimp - 150 - 250,0.42
539,New York,811.82,0.66,0.93,0.38,"Potatoes - Instant, Mashed",0.9
540,Washington,710.7,0.56,0.56,0.73,Beer - Sleeman Fine Porter,0.72
541,Michigan,708.42,0.93,0.75,0.2,Tea - Lemon Scented,0.77
542,Minnesota,816.95,0.39,0.55,0.76,"Chicken - Wings, Tip Off",0.18
543,Texas,323.44,0.57,0.64,0.29,Grouper - Fresh,0.48
544,Kentucky,954.87,0.49,0.5,0.72,Longos - Grilled Salmon With Bbq,0.93
545,California,790.26,0.17,0.22,0.92,Bread - Ciabatta Buns,0.88
546,California,434.82,0.24,0.77,0.63,Table Cloth 81x81 White,0.79
547,Texas,521.97,0.58,0.8,0.76,Breadfruit,0.55
548,California,766.71,0.53,0.56,0.16,Compound - Mocha,0.08
549,Ohio,133.9,0.68,0.37,0.27,Pears - Fiorelle,0.21
550,Alabama,533.72,0.68,0.65,0.74,"Pasta - Rotini, Dry",0.13
551,North Carolina,143.68,0.27,0.59,0.11,Bandage - Finger Cots,0.54
552,Utah,231.85,0.12,0.96,0.13,"Chestnuts - Whole,canned",0.06
553,Connecticut,867.7,0.78,0.93,0.44,Puree - Passion Fruit,0.66
554,Missouri,461.67,0.34,0.22,0.39,Sugar - White Packet,0.47
555,Florida,490.7,0.27,0.75,0.71,"Brandy - Orange, Mc Guiness",0.32
556,Oklahoma,277.19,0.59,0.62,0.38,Garam Marsala,0.19
557,District of Columbia,675.92,0.05,0.25,0.81,Tomatoes - Orange,0.12
558,Mississippi,252.63,0.49,0.49,0.12,Godiva White Chocolate,0.19
559,California,811.8,0.51,0.93,0.41,Russian Prince,0.43
560,California,584.02,0.59,0.06,0.01,"Shrimp - 16/20, Iqf, Shell On",0.85
561,West Virginia,789.91,0.71,0.58,0.12,Dried Cherries,0.35
562,Florida,872.84,0.42,0.04,0.62,Beans - Kidney White,0.32
563,Colorado,531.86,0.62,0.47,0.48,Apple - Macintosh,0.51
564,Ohio,876.19,0.95,0.48,0.2,Bandage - Finger Cots,0.02
565,Pennsylvania,686.37,0.38,0.98,0.64,Food Colouring - Pink,0.41
566,Tennessee,695.38,0.73,0.15,0.96,Maple Syrup,0.63
567,Arkansas,859.89,0.12,0.99,0.97,Sea Urchin,0.25
568,California,828.3,0.29,0.64,0.84,Puree - Blackcurrant,0.83
569,Alabama,804.29,0.86,0.57,0.05,Cheese - Parmesan Cubes,0.3
570,North Carolina,285.75,0.65,0.69,0.91,Garlic - Peeled,0.95
571,California,601.23,0.18,0.9,0.58,Sauce - Sesame Thai Dressing,0.1
572,Texas,674.38,0.25,0.43,0.31,Wine La Vielle Ferme Cote Du,0.94
573,Kansas,200.9,0.69,0.57,0.18,Milk - Condensed,0.63
574,Florida,664.18,0.23,0.54,0.59,Flavouring Vanilla Artificial,0.29
575,Illinois,748.06,0.37,0.97,0.53,Soup - Campbells - Tomato,0.98
576,Alabama,408.39,0.94,0.53,0.34,Ginger - Crystalized,0.39
577,Iowa,418.96,0.75,0.46,0.93,Ham - Cooked Italian,0.31
578,California,642.75,0.96,0.04,0.36,Table Cloth 53x53 White,0.42
579,New York,581.18,0.94,0.3,0.49,Flour - Strong Pizza,0.41
580,Texas,801.77,0.86,0.47,0.58,Wine - Chenin Blanc K.w.v.,0.34
581,Washington,207.88,0.38,0.52,1.0,Beef Flat Iron Steak,0.0
582,Massachusetts,846.88,0.21,0.21,0.36,Beef - Flank Steak,0.69
583,Texas,104.23,0.77,0.87,0.08,Pancetta,0.78
584,Florida,941.04,0.01,0.64,0.0,Pears - Anjou,0.07
585,Missouri,774.85,0.77,0.66,0.2,Lamb Tenderloin Nz Fr,0.04
586,Illinois,163.81,0.79,0.56,0.7,"Wine - Red, Concha Y Toro",0.62
587,Missouri,120.65,0.38,0.42,0.39,Beef Flat Iron Steak,0.74
588,Arizona,223.8,0.36,0.31,0.61,"Wine - White, Pelee Island",0.3
589,Virginia,850.9,0.56,0.86,0.45,Oneshot Automatic Soap System,0.53
590,Oklahoma,740.64,0.02,0.19,0.89,"Juice - Pineapple, 48 Oz",0.5
591,Iowa,958.23,0.6,0.91,0.23,Russian Prince,0.58
592,Iowa,290.82,0.32,0.54,0.99,"Wine - Niagara,vqa Reisling",0.56
593,Texas,291.38,0.63,0.99,0.88,Stainless Steel Cleaner Vision,0.79
594,Georgia,175.73,0.08,0.84,0.32,Vaccum Bag - 14x20,0.99
595,Alabama,264.42,0.01,0.35,0.96,Pork - Bacon Cooked Slcd,0.17
596,Nevada,890.33,0.64,0.71,0.99,"Asparagus - White, Canned",0.53
597,Oklahoma,817.25,0.65,0.6,0.86,Sultanas,0.63
598,Georgia,419.81,0.96,0.16,0.12,Glass - Juice Clear 5oz 55005,0.8
599,Massachusetts,933.39,0.07,0.11,0.16,Beer - True North Lager,0.95
600,Tennessee,442.57,0.84,0.89,0.16,"Rum - Coconut, Malibu",0.36
601,Oklahoma,446.99,0.83,0.75,0.17,Squid - U 5,0.35
602,Alabama,419.72,0.55,0.09,0.73,Savory,0.94
603,California,703.47,0.38,0.42,0.46,Wheat - Soft Kernal Of Wheat,0.23
604,Texas,730.16,0.53,0.0,0.52,Truffle - Whole Black Peeled,0.71
605,Maryland,337.47,0.65,0.18,0.05,Wine - Soave Folonari,0.88
606,Pennsylvania,787.03,0.17,0.07,0.74,Vinegar - Tarragon,0.99
607,Kentucky,656.5,0.9,0.84,0.61,Beef - Short Ribs,0.43
608,Ohio,294.2,0.75,0.62,0.49,Scrubbie - Scotchbrite Hand Pad,0.2
609,Tennessee,426.38,0.77,0.56,0.44,Bacardi Breezer - Tropical,0.1
610,Michigan,841.46,1.0,0.3,0.14,Artichoke - Fresh,0.11
611,Tennessee,829.4,0.94,0.44,0.25,Sping Loaded Cup Dispenser,0.6
612,Oklahoma,100.8,0.48,0.09,0.76,Jagermeister,0.85
613,New York,825.17,0.91,0.12,0.71,Muffin Batt - Carrot Spice,0.16
614,Missouri,501.0,0.95,0.15,0.6,Beer - Pilsner Urquell,0.51
615,Washington,960.34,0.75,0.75,0.79,Beer - Moosehead,0.23
616,Oklahoma,273.89,0.7,0.6,0.02,"Cheese - Brie, Cups 125g",0.24
617,Missouri,443.9,0.37,0.85,0.91,Pepper - Chilli Seeds Mild,0.42
618,Georgia,845.73,0.35,0.04,0.14,Puree - Mango,0.17
619,Nevada,753.51,0.19,0.02,0.28,Squid U5 - Thailand,0.93
620,California,497.27,0.9,0.11,0.21,Cassis,0.75
621,Minnesota,843.93,0.95,0.26,0.51,Flavouring - Orange,0.21
622,Alabama,827.72,0.61,0.44,0.54,Tia Maria,0.04
623,Kansas,983.04,0.66,0.91,0.72,Schnappes Peppermint - Walker,0.27
624,Texas,910.22,0.4,0.4,0.76,"Crab - Dungeness, Whole",0.48
625,Texas,614.63,0.97,0.59,0.36,Goulash Seasoning,0.8
626,Rhode Island,742.4,0.93,0.9,0.44,Table Cloth 54x72 White,0.53
627,California,229.4,0.24,0.95,0.58,Ham Black Forest,0.98
628,California,792.66,0.64,0.62,0.93,"Pineapple - Canned, Rings",0.77
629,Texas,341.29,0.65,0.42,0.37,"Wine - White, Colubia Cresh",0.29
630,Texas,780.13,0.29,0.6,0.66,Cookies - Englishbay Chochip,0.75
631,California,505.51,0.79,0.92,0.72,Chinese Foods - Chicken Wing,0.59
632,Texas,792.98,0.53,0.23,0.23,Uniform Linen Charge,0.6
633,Florida,351.19,0.93,0.84,0.91,Filo Dough,0.47
634,California,825.17,0.32,0.9,0.89,Beef - Sushi Flat Iron Steak,0.95
635,Alabama,606.89,0.52,0.31,0.8,Milk Powder,0.38
636,District of Columbia,506.03,0.01,0.97,0.08,Salt And Pepper Mix - White,0.24
637,Louisiana,759.68,0.76,0.77,0.81,"Bread - Bagels, Mini",0.53
638,Arizona,422.24,0.15,0.11,0.46,Pork - Smoked Kassler,0.18
639,California,178.24,0.9,1.0,0.01,Lamb - Sausage Casings,0.44
640,District of Columbia,152.21,0.37,0.83,0.63,Food Colouring - Pink,0.28
641,California,487.53,0.24,0.16,0.9,Appetizer - Mango Chevre,0.53
642,Utah,784.32,0.01,0.23,0.14,Pastry - Cherry Danish - Mini,0.8
643,California,771.0,0.67,0.29,0.96,Container - Hngd Cll Blk 7x7x3,0.74
644,Oklahoma,829.58,0.69,0.88,0.1,Mountain Dew,0.1
645,Ohio,161.51,0.38,0.63,0.73,Venison - Ground,0.8
646,District of Columbia,178.0,0.29,0.71,0.22,Cranberries - Dry,0.65
647,Texas,343.88,0.43,0.45,0.69,Wine - Jafflin Bourgongone,0.86
648,Colorado,412.29,0.82,0.76,0.27,Bagel - Ched Chs Presliced,0.05
649,Florida,374.93,0.18,0.86,0.89,Chocolate - Dark Callets,0.92
650,Minnesota,812.13,0.1,0.39,0.5,Pancetta,0.43
651,California,532.43,0.75,0.74,0.74,Pizza Pizza Dough,0.88
652,Wisconsin,799.61,0.65,0.95,0.24,Olives - Kalamata,0.29
653,Illinois,999.42,0.11,0.72,0.87,"Ecolab - Orange Frc, Cleaner",0.67
654,New York,284.25,0.11,0.64,0.57,Mayonnaise,0.95
655,West Virginia,107.15,0.87,0.18,0.32,Hog / Sausage Casing - Pork,0.11
656,Illinois,483.04,0.27,0.95,0.89,Cheese - Cottage Cheese,0.17
657,Louisiana,421.7,0.92,0.36,0.27,Sachet,0.52
658,Maryland,269.09,0.8,0.69,0.6,"Ranchero - Primerba, Paste",0.22
659,California,793.11,0.14,0.93,0.25,Kellogs Cereal In A Cup,0.96
660,Iowa,462.41,0.0,0.24,0.26,Bagel - Whole White Sesame,0.51
661,Florida,981.31,0.52,0.74,0.12,Wine - Riesling Alsace Ac 2001,0.85
662,South Carolina,913.7,0.91,0.73,0.15,Soap - Hand Soap,0.55
663,California,624.22,0.49,0.73,0.14,Butter - Salted,0.24
664,Kentucky,649.71,0.9,0.64,0.45,Cucumber - Pickling Ontario,0.39
665,Ohio,729.75,0.56,0.49,0.76,Lettuce - Treviso,0.84
666,Oregon,995.12,0.84,0.18,0.96,Rabbit - Legs,0.18
667,Illinois,177.57,0.56,0.46,0.48,Muffin Batt - Ban Dream Zero,0.2
668,North Carolina,865.54,0.17,0.19,0.48,Coffee Caramel Biscotti,0.38
669,Texas,712.09,0.52,0.23,0.52,Bagel - Whole White Sesame,0.6
670,Tennessee,499.69,0.12,0.07,0.91,Cake - Bande Of Fruit,0.63
671,Pennsylvania,656.65,0.13,0.78,0.77,Daikon Radish,0.39
672,Louisiana,945.54,0.73,0.85,0.41,Yeast Dry - Fleischman,0.64
673,Florida,404.15,0.56,0.77,0.36,Okra,0.66
674,Washington,871.02,0.75,0.09,0.28,"Pasta - Shells, Medium, Dry",0.29
675,Georgia,744.3,0.52,0.62,0.58,"Rice Pilaf, Dry,package",0.24
676,Texas,125.45,0.89,0.4,0.82,Tomatoes - Roma,0.83
677,Michigan,124.97,0.06,0.53,0.33,Cinnamon - Ground,0.23
678,Illinois,838.64,0.5,0.12,0.2,Bread Foccacia Whole,0.11
679,Indiana,406.59,0.66,0.14,0.01,Pepper - Yellow Bell,0.94
680,California,856.94,0.19,0.19,0.3,"Clams - Littleneck, Whole",0.61
681,California,627.76,0.48,0.09,0.4,Watercress,0.37
682,California,404.41,0.15,0.56,0.86,Soup Campbells - Tomato Bisque,0.12
683,Indiana,475.72,0.46,0.33,0.67,Pastry - Choclate Baked,0.77
684,California,423.4,0.17,0.31,0.93,"Juice - Grapefruit, 341 Ml",1.0
685,Texas,211.08,0.06,0.06,0.93,Pastry - Mini French Pastries,0.13
686,Colorado,182.38,0.23,0.41,0.67,Chicken - Soup Base,0.82
687,Ohio,732.52,0.93,0.4,0.54,"Jam - Marmalade, Orange",0.77
688,District of Columbia,371.22,0.54,0.7,0.37,Sauce - Mint,0.61
689,Alaska,845.76,0.08,0.2,0.84,Sausage - Meat,0.84
690,North Carolina,585.52,0.28,0.63,0.87,Crackers - Melba Toast,0.91
691,Kentucky,887.2,0.26,0.61,0.36,"Pasta - Bauletti, Chicken White",0.94
692,Pennsylvania,197.42,0.6,0.1,0.38,Lamb - Shoulder,0.23
693,Michigan,574.07,0.45,0.67,0.37,Milk - Homo,0.01
694,California,926.95,0.13,0.8,0.07,Lidsoupcont Rp12dn,0.37
695,South Carolina,450.15,0.68,0.51,0.57,Alize Gold Passion,0.99
696,Texas,348.15,0.74,0.42,0.91,Paper Towel Touchless,0.65
697,Texas,390.57,0.85,0.43,0.64,Poppy Seed,0.38
698,Georgia,651.14,0.25,0.81,0.63,"Soup - Knorr, Chicken Noodle",0.06
699,Massachusetts,887.58,0.4,0.67,0.29,"Beer - Alexander Kieths, Pale Ale",0.94
700,New York,276.8,0.83,0.6,1.0,"Marjoram - Dried, Rubbed",0.92
701,Arizona,108.15,0.12,0.29,0.5,Pears - Anjou,0.62
